"","time","title"
"81",2021-08-26,"ponsi heres where apple and amc stock could be headed next"
"82",2021-08-26,"apple airpods pro 2 coming, but theres a catch, insider says"
"83",2021-08-26,"tim cooks decade at apple makes him the most successful successor ceo ever"
"84",2021-08-26,"iphone 13 face id tech may work with masks, foggy eyeglasses apple reportedly testing on employees"
"85",2021-08-25,"apples secret weapons for growing revenue advertising and search"
"86",2021-08-25,"how much money youd have if you invested 1,000 in the tech giant the day tim cook took over apple"
"87",2021-08-25,"south koreas parliament is poised to limit apple and googles tight grip on their app stores"
"88",2021-08-25,"why evercore isis amit daryanani says dont overlook apples ad business"
"89",2021-08-25,"saudi arabia sends assistance to help algeria grapple effects of deadly fires"
"90",2021-08-25,"apple has thrived during a decade of tim cook as ceo4 min read"
"91",2021-08-25,"apple has thrived during a decade of tim cook as ceo"
"92",2021-08-25,"apples biggest product launches under ceo tim cook"
"93",2021-08-25,"after turmoil at home, afghans in delhi grapple with safety and despair"
"94",2021-08-25,"apple homepod mini gets indias gaana and jiosaavn music streaming services"
"95",2021-08-25,"us apple maps users are getting the ability to rate places and add their own photos"
"96",2021-08-25,"apple, google to face curbs on inapp purchase commissions as south korean parliament committee votes"
"97",2021-08-25,"apple homepod mini adds handsfree music streaming on gaana"
"98",2021-08-25,"how much money youd have if you invested 1,000 in the tech giant the day tim cook took over"
"99",2021-08-24,"stop with the misleading outrage over apples move to identify child sex photos6 min read"
"100",2021-08-24,"opinion stop with the misleading outrage over apples move to identify child sex photos"
"101",2021-08-24,"apple crisp macchiato joins pumpkin spice latte on the starbucks menu"
"102",2021-08-24,"how ceo tim cook has grown the apple empire in a decade"
"103",2021-08-24,"starbucks new apple crisp macchiato joins pumpkin spice latte on the fall menu"
"104",2021-08-24,"no ceo in history has created more shareholder valuetim cooks decade at apple"
"105",2021-08-24,"ceos of apple, microsoft, amazon to meet with biden over cybersecurity report"
"106",2021-08-24,"this applebees dessert got a shoutout in a popular song now the chain is bringing it back"
"107",2021-08-24,"apple has had a successful decade the next one looks tougher"
"108",2021-08-24,"apple and googles fight in seoul tests biden in washington"
"109",2021-08-24,"after realme, oppo is the second brand copy apples magsafe charging"
"110",2021-08-24,"apple employees are organizing, now under the banner appletoo"
"111",2021-08-24,"apple debuts new trailer for the morning shows second season ahead of september premiere"
"112",2021-08-24,"apple says it has pay equity, but an informal employee survey suggests otherwise"
"113",2021-08-24,"tmobile is giving customers a free year of apple tv plus"
"114",2021-08-24,"apple, googles inapp purchase commission dominance likely to be curbed by south korea"
"115",2021-08-24,"joe biden reportedly hosting cybersecurity meeting with tim cook, satya nadella, and andy jassy attending"
"116",2021-08-20,"microsoft stock hits record high, 23 trillion market value, with apple in sight"
"117",2021-08-20,"apple could be planning two september events, claims report"
"118",2021-08-20,"apple ceo tim cook on why he starts his day really early in the morning"
"119",2021-08-20,"apple delays return to work until 2022 due to covid spread report1 min read"
"120",2021-08-20,"apple delays return to work until 2022 due to covid spread report"
"121",2021-08-20,"apple reportedly delays returntoworkplace plan amid increase in covid19 cases"
"122",2021-08-20,"apple delays return to office until january as covid cases surge"
"123",2021-08-20,"this chip firms reliance on apple is a risk factor, analyst warns"
"124",2021-08-20,"tesla and robots, applied materials, jj, apple 5 things you must know"
"125",2021-08-20,"cramers mad money recap microsoft, apple, costco, amazon"
"126",2021-08-20,"apple delays office return to at least january on covid rise"
"127",2021-08-20,"apple delays mandatory return to office until january 2022, citing covid19 surge"
"128",2021-08-20,"policy groups request apple abandon plans to scan devices for child abuse imagery"
"129",2021-08-20,"go read this story of a leaker who worked as a double agent for apple"
"130",2021-08-20,"apple delays office return to at least january due to surge in covid19 cases, internal memo shows"
"131",2021-08-19,"colleges grapple with costs for covid19 tests, unvaccinated students"
"132",2021-08-19,"apple exec we are the greatest platform for distributing child porn"
"133",2021-08-19,"social media giants grapple with taliban dilemma"
"134",2021-08-19,"apples new foundation trailer has some serious game of thrones but in space energy"
"135",2021-08-19,"sweetheart deals and plastic knives all the best emails from the apple vs epic trial"
"136",2021-08-19,"steve jobs email confirms apple was working on an iphone nano"
"137",2021-08-19,"the four numbers apple wont let you engrave on your ipad in china"
"138",2021-08-19,"apple asked by policy groups to drop plans to inspect imessages, scan for abuse images"
"139",2021-08-18,"explained what is miniled display tech that apple will be offering soon"
"140",2021-08-18,"apple says collision in childabuse hashing system is not a concern"
"141",2021-08-18,"apple goes up against google v oracle lawyer in rebooted legal war with corellium"
"142",2021-08-18,"apple seeing surging china iphone demand, analyst says"
"143",2021-08-18,"apple backs biden proposal for zero greenhouse gases from power plants by 2035"
"144",2021-08-18,"apple, amazon, exxon and the toughest carbon emissions to capture"
"145",2021-08-18,"are apples tools against child abuse bad for your privacy"
"146",2021-08-18,"how to turn off unwanted memories in apple photos, google photos, and facebook"
"147",2021-08-18,"apples attempt at podcast subscriptions is off to a messy start"
"148",2021-08-18,"researchers produce collision in apples childabuse hashing system"
"149",2021-08-18,"lumentum stock jumps as apple supplier beats on earnings, notes chip shortage"
"150",2021-08-18,"apple appeals against security research firm that helps examine programs such as detecting child abuse images"
"151",2021-08-17,"apple increases covid testing for its workers amid delta strain"
"152",2021-08-17,"how apples plan to combat child abuse backfired on it"
"153",2021-08-17,"hospitals in blasthit north lebanon grapple with outages"
"154",2021-08-17,"apple says shareplay wont be part of initial ios 15 release"
"155",2021-08-17,"iphone 13 launch reiterated for september apple watch series 7, airpods 3, ipad mini 6 may join the announcement"
"156",2021-08-17,"tuesdays biggest analyst calls apple, tesla, robinhood, first solar, chipotle"
"157",2021-08-17,"here are tuesdays biggest analyst calls of the day apple, tesla, robinhood, first solar more"
"158",2021-08-17,"apple still top tech name to own, wedbush analyst ives says"
"159",2021-08-17,"apple updates icloud passwords app for microsoft windows operating system"
"160",2021-08-17,"how the latest and greatest samsung and apple earbuds lock you into their world"
"161",2021-08-17,"after apple rejections, flicktype gives up on popular iphone keyboard for the blind"
"162",2021-08-17,"apple updates icloud for windows with password manager"
"163",2021-08-16,"samsung foldable preorder prices are actually affordable when compared to premium apple iphones"
"164",2021-08-16,"this is the next tech trend that other brands may follow after apple"
"165",2021-08-16,"huge pension makes big bets in apple, microsoft, shopify, and tilray stock"
"166",2021-08-16,"thailand flexes financial muscle to grapple with climate crisis"
"167",2021-08-16,"space jam a new legacy out august 19 in india on apple tv, bookmyshow stream, google play movies"
"168",2021-08-16,"hyatt plans to buy apple leisure group for 27 billion"
"169",2021-08-16,"hyatt to buy resort company apple leisure group for 27 billion"
"170",2021-08-16,"hyatt to buy apple leisure group from kkr and ksl capital for 27 billion wsj"
"171",2021-08-15,"hyatt plans to buy apple leisure group from kkr and ksl capital for 27 billion"
"172",2021-08-15,"apples next iphone is coming soon heres what to expect5 min read"
"173",2021-08-15,"apples next iphone is coming soon heres what to expect"
"174",2021-08-15,"jury decides apple should pay 300 million in patent dispute"
"175",2021-08-15,"apples hot antitrust autumn storm clouds are forming from multiple directions6 min read"
"176",2021-08-14,"apples controversial plan to try to curb child sexual abuse imagery"
"177",2021-08-14,"forget the macbook pro, apple has a bigger surprise"
"178",2021-08-14,"airpods 3 apple unexpectedly reveals airpods are capable of breathtaking new feature"
"179",2021-08-14,"new iphone 13 exclusive exposes stunning apple price decisions"
"180",2021-08-14,"apples next generation mseries chip will reportedly launch next year"
"181",2021-08-14,"apple loop iphone 13s stunning features, scam app warning, shock macbook pro details"
"182",2021-08-14,"apple defends child protection features over privacy concerns"
"183",2021-08-14,"apple may just be forced to add usb typec port to iphones"
"184",2021-08-14,"apple says at least 30 icloud photos matching with child abuse material will flag accounts"
"185",2021-08-13,"apple says its icloud scanning will rely on multiple child safety groups to address privacy fears"
"186",2021-08-13,"apples software chief explains misunderstood childprotection features"
"187",2021-08-13,"apple iphone 13 when it will be revealed, with a recordbreaking cancellation"
"188",2021-08-13,"bipartisan house bill looks to target apple google"
"189",2021-08-13,"craig federighi says apples child safety scanning will have multiple levels of auditability"
"190",2021-08-13,"vergecast samsungs new foldables and apple addresses icloud scanning concerns"
"191",2021-08-13,"apples software chief explains misunderstood iphone childprotection features"
"192",2021-08-13,"apples software chief explains misunderstood iphone childprotection features exclusive"
"193",2021-08-13,"fridays biggest analyst calls netflix, apple, disney, walmart more"
"194",2021-08-13,"apple, google face new us house bill to control app stores monopoly"
"195",2021-08-13,"apple brings spatial audio and lossless music support to homepod and homepod mini"
"196",2021-08-13,"explained how every indian can invest in apple, google"
"197",2021-08-13,"samsung galaxy buds 2 vs apple airpods how the two compare on key specs"
"198",2021-08-13,"apples child protection features spark concern within its own ranks"
"199",2021-08-13,"apple homepod, homepod mini get support for apple music lossless, spatial audio through beta update"
"200",2021-08-12,"apple updates eddy cues title to better reflect its turn to services"
"201",2021-08-12,"thursdays biggest analyst calls apple, disney, wendys, gm, micron, nio, lyft"
"202",2021-08-12,"micron stock plunges jim cramer sees dram tailwind for apple, cisco"
"203",2021-08-12,"regulatory scrutiny tightens is apple stock going down"
"204",2021-08-12,"want to invest in apple, google nse is planning a platform for that"
"205",2021-08-12,"whatsapp to allow chat history transfer between apple ios, google android"
"206",2021-08-12,"us lawmakers introduce bill to rein in apple, google app stores"
"207",2021-08-12,"apple updates macos big sur to 1152, no changelog included in 29gb update how to install"
"208",2021-08-12,"fed officials grapple over timeline for tapering asset purchases"
"209",2021-08-12,"apple inches closer to public release with ios 15 public beta 5"
"210",2021-08-12,"forget the macbook air, apple has something better"
"211",2021-08-12,"apples hot antitrust autumn storm clouds are forming from multiple directions"
"212",2021-08-12,"bill takes aim at apple and google appstore tactics, senator calls it craven textbook abuse that harms consumers"
"213",2021-08-12,"apple faces setback in bias case filed by exworker of pakistani background"
"214",2021-08-12,"zoom rolls out focus mode, heres how it is different from apple and microsofts similar features"
"215",2021-08-12,"senators target apples app store exclusivity in new bill"
"216",2021-08-11,"samsung galaxy watch 4 and galaxy 4 classic launched take on apple watch with googles might"
"217",2021-08-11,"apple settles lawsuit against security startup corellium"
"218",2021-08-11,"apple could soon let you track your airpods pro and airpods max, heres how"
"219",2021-08-11,"apples airpods are on sale again for their lowest price to date"
"220",2021-08-11,"the lesson to learn from apples tool to flag child sex abuse"
"221",2021-08-11,"these apple suppliers could benefit from new iphone models"
"222",2021-08-11,"apples controversial new child protection features, explained"
"223",2021-08-11,"apple says its system is more secure its critics say the opposite"
"224",2021-08-10,"apple suppliers that could benefit new iphone models2 min read"
"225",2021-08-10,"apple suppliers that could benefit new iphone models"
"226",2021-08-10,"christina applegate reveals she has ms, which costs patients more than 4 million over their lifetimes"
"227",2021-08-10,"heres why apples new child safety features are so controversial"
"228",2021-08-10,"indian retail investors can soon buy apple, google other us shares on nse platform"
"229",2021-08-10,"how much carbon comes from a liter of coke companies grapple with climate change math"
"230",2021-08-10,"apple reportedly plans camera updates for september iphone launch"
"231",2021-08-10,"how the memphis bahai community has grappled with racial unity"
"232",2021-08-10,"apple will reportedly add big upgrades to the next iphones camera"
"233",2021-08-10,"apple reportedly adding portrait mode video to new iphone"
"234",2021-08-10,"how apples upcoming email privacy update could change whats in your inbox"
"235",2021-08-10,"new apple iphones are said to feature multiple camera upgrades"
"236",2021-08-10,"google is bringing samsung to the apple watch fight"
"237",2021-08-10,"apples 2021 iphones will reportedly have a video portrait mode"
"238",2021-08-10,"apple keeps shutting down employeerun surveys on pay equity and labor lawyers say its illegal"
"239",2021-08-10,"apple says photos in icloud will be checked by child abuse detection system"
"240",2021-08-09,"apple engineers not sure about the bright future of apple tv ecosystem report"
"241",2021-08-09,"no, apple isnt suddenly spying on your imessagesand this one switch stops it scanning your photos"
"242",2021-08-09,"mondays biggest analyst calls amazon, walmart, tesla, coinbase, apple more"
"243",2021-08-09,"apple pushes back against child abuse scanning concerns in new faq"
"244",2021-08-08,"dazzling luxury apple iphone 14 on way, report claims"
"245",2021-08-08,"apples privacy reputation is at risk with the changes it announced"
"246",2021-08-08,"apple begins scanning photos for child sexual abuse"
"247",2021-08-08,"elon musk slams apple in brazen technology rivalry"
"248",2021-08-08,"new iphone child safety feature is dangerous experts give 7 reasons to apple"
"249",2021-08-08,"apple unveiled the feature, aimed at preventing child exploitation, earlier this week"
"250",2021-08-07,"apple has been quietly building a digital ad business here are the numbers4 min read"
"251",2021-08-07,"apples surprise iphone 13 upgrade suddenly revealed"
"252",2021-08-07,"apple has been quietly building a digital ad business here are the numbers"
"253",2021-08-07,"apples stunning plan to strike facebook with brilliant new iphone features"
"254",2021-08-07,"apples internal memo acknowledges misunderstandings about its new photo screening features report"
"255",2021-08-07,"whatsapp head blasts apple over its tools to curb child abuse"
"256",2021-08-07,"apple loop iphone 13s fastest feature, powerful mac pro update, macbook pro release shock"
"257",2021-08-07,"why this 57b fund loves amazon, apple, and lyft stock"
"258",2021-08-07,"apples privacy reputation is at risk with the changes it announced this week"
"259",2021-08-07,"apple will scan iphones, ipads for pictures of child sex abuse"
"260",2021-08-07,"read apples internal memo to employees on the new photo scanning features"
"261",2021-08-07,"whatsapp ceo accuses apple of creating a surveillance system, heres why"
"262",2021-08-07,"whatsapp lead and other tech experts fire back at apples child safety plan"
"263",2021-08-07,"apple wins court ruling throwing out 3085million patent verdict"
"264",2021-08-07,"apple to roll out child abuse photocheck system on countrybycountry basis whatsapp chief criticises move"
"265",2021-08-06,"whatsapp rejects apples approach on exploitative images of children"
"266",2021-08-06,"apples privacy reputation is at risk with changes it announced this week"
"267",2021-08-06,"apple iphone 12 has a secret upgrade possibility"
"268",2021-08-06,"zynga ceo frank gibeau attributes user dropoff to economic reopening and apples new privacy changes"
"269",2021-08-06,"apple stock why jim cramer seems even more bullish"
"270",2021-08-06,"apple leads china tablet market in aprjun quarter with market share of 31"
"271",2021-08-06,"vergecast pixel 6 preview and apples new system for detecting illegal imagery"
"272",2021-08-06,"apple vp acknowledges concerns about new scanning feature in internal memo"
"273",2021-08-06,"apple store india launch delayed due to covid19 pandemic"
"274",2021-08-06,"apple plans to have iphones detect child pornography, fueling privacy debate"
"275",2021-08-06,"critics warn apple plan to scan iphones for images of child sexual abuse could be misused"
"276",2021-08-06,"people are flocking to applebees this popular song is one reason why"
"277",2021-08-06,"apple to start checking iphone and icloud photos for child abuse imagery"
"278",2021-08-06,"chinas xiaomi overtook samsung and apple in june smartphones sales"
"279",2021-08-06,"apple will report images of child sexual abuse on icloud to law enforcement"
"280",2021-08-06,"windows 11s game changing feature may have been inspired by apple"
"281",2021-08-06,"apple reveals new efforts to fight child abuse imagery"
"282",2021-08-06,"apple says will implement system that will check iphone handsets for images of child sexual abuse"
"283",2021-08-05,"apple plans to have iphones detect child pornography, fueling privacy debate2 min read"
"284",2021-08-05,"apple to put in place a new tool that scans us phones for images of child abuse"
"285",2021-08-05,"apple working on proprietary cellular modems, reducing dependency on qualcomm report"
"286",2021-08-05,"apples iphones will include new tools to flag child sexual abuse"
"287",2021-08-05,"apple will scan photos stored on iphones and icloud for child abuse imagery"
"288",2021-08-05,"revolve stock plunges more than 19 as delta variant, apple ios privacy rules pose a risk"
"289",2021-08-05,"thursdays biggest analyst calls apple, tesla, robinhood, walmart, amc more"
"290",2021-08-05,"apple faces patent lawsuit in us over iphone security tools report"
"291",2021-08-05,"apple to use new tech to see what photos you have in your iphone"
"292",2021-08-05,"apple will reportedly scan photos stored on iphones and icloud for child abuse imagery"
"293",2021-08-05,"heres a closer look at apples canceled airpower wireless charger"
"294",2021-08-05,"apple places female engineering program manager on administrative leave after tweeting about sexism in the office"
"295",2021-08-05,"apple may soon bring a tool to scan your iphone photos for child abuse content"
"296",2021-08-04,"affirm stock climbs on buy now, pay later program with apple1 min read"
"297",2021-08-04,"affirm stock rallies after report of plans to work with apple in canada"
"298",2021-08-04,"why is metaverse the hottest tech buzzword apple has something to do with it"
"299",2021-08-04,"affirm stock climbs on buy now, pay later program with apple"
"300",2021-08-04,"apple iphone users get whatsapps new view once feature"
"301",2021-08-04,"apple updates mac pro gpus with new amd radeon options"
"302",2021-08-03,"nothing ear 1 buds are using some apple airpods magic"
"303",2021-08-03,"apples ad business is bigger than you think it could get bigger still"
"304",2021-08-03,"tuesdays biggest analyst calls apple, tesla, nvidia, micron, l brands more"
"305",2021-08-03,"here are tuesdays biggest analyst calls of the day apple, tesla, nvidia, micron, best buy more"
"306",2021-08-03,"realme to apple our magdart wireless charging is faster than magsafe"
"307",2021-08-03,"twitter now lets users log in sign up via google account, apple id"
"308",2021-08-03,"apple stops signing ios 147, what it means for iphone users"
"309",2021-08-03,"forget the macbook pro, apple has something bigger planned"
"310",2021-08-03,"oil prices, dow fall as markets grapple with latest covid19 resurgence"
"311",2021-08-02,"apple airpods 3 insider claims new earbuds will be biggest change yet"
"312",2021-08-02,"costco, kroger, target, walmart and apple change mask policies, as cdc warns about rise in delta variant"
"313",2021-08-02,"twitter adds thirdparty signup with apple or google"
"314",2021-08-01,"elon musk asked tim cook to make him ceo of apple, new book claims"
"315",2021-08-01,"apple unexpectedly reveals gamechanging future for iphone, apple watch"
"316",2021-08-01,"city of london grapples with postbrexit regulation"
"317",2021-08-01,"have we reached peak apple some say the company is just getting started"
"318",2021-08-01,"antivaccine app squares off with google, apple over misinformation"
"319",2021-08-01,"latest idc numbers reiterate apples dominance of tablet market"
"320",2021-07-31,"from morocco to sudan, north africa grapples with crippling new wave of covid19"
"321",2021-07-31,"such situations harm the interests of consumers and apple"
"322",2021-07-31,"new apple leak reveals iphone 13 release surprise"
"323",2021-07-31,"serious warning issued for millions of apple iphone users"
"324",2021-07-31,"jhonsa apple, amazon, facebook, google and microsofts earnings what stood out"
"325",2021-07-31,"best iphone battery pack apple magsafe, anker, moshi headtohead"
"326",2021-07-31,"mackeeper can keep an apple mac secure, fast and lean"
"327",2021-07-31,"watchos 761 crucial apple watch update released with urgent security fixes"
"328",2021-07-31,"apples imessage soundly beaten by whatsapps stunning new update"
"329",2021-07-31,"apple reveals how iphones and macs could add stunning new feature"
"330",2021-07-31,"china smartphone shipments plunge 17 in 2nd qtr apple edges higher"
"331",2021-07-31,"elon musk refutes claim that he tried to replace cook as apple ceo"
"332",2021-07-31,"elon musk says epic is right, takes sides in battle with apple"
"333",2021-07-31,"elon musk says apple is charging a global internet tax"
"334",2021-07-31,"vergecast this quarters earnings for apple, samsung, google, and microsoft"
"335",2021-07-31,"elon musk calls apples app store fees a de facto global tax on the internet"
"336",2021-07-31,"elon musk and apple deny wild story that he tried to replace tim cook"
"337",2021-07-31,"apple introduces upi, rupay, netbanking as additional payment options on app store, itunes how to use them"
"338",2021-07-31,"elon musk says epic is right, takes sides in battle with apple on app store fees"
"339",2021-07-30,"as cdc reverses its mask guidance, apple, costco, walmart and others have some soul searching to do5 min read"
"340",2021-07-30,"big tech dodged pain from apples privacy changes in q2 in hot digital ad market"
"341",2021-07-30,"apple airtag review now, a smart, techbacked answer to your forgetfulness"
"342",2021-07-30,"xiaomi takes second spot in global smartphone shipments in q2, ousting apple idc"
"343",2021-07-29,"google and apple among companies postponing return to office"
"344",2021-07-29,"apples new debt deal could mean more shareholder rewards after blowout earnings"
"345",2021-07-29,"as cdc reverses mask policy, apple, costco, walmart and others have some soul searching to do"
"346",2021-07-29,"as cdc reverses its mask guidance, apple, costco, walmart and others have some soul searching to do"
"347",2021-07-29,"twitter, facebook, google, apple changing returntooffice amid delta spread"
"348",2021-07-29,"activision, facing internal turmoil, grapples with metoo reckoning"
"349",2021-07-29,"new apple patent reveals the ultimate iphone upgrade"
"350",2021-07-29,"as cdc reverses mask policy, apple, costco, walmart and others have some soulsearching to do"
"351",2021-07-29,"apple plans new debt offering as it continues push to trim net cash position"
"352",2021-07-29,"facebook doubles profit but braces for hit from apple privacy changes"
"353",2021-07-29,"apple stock gains on new bond sale plans jim cramer sees share buybacks"
"354",2021-07-29,"apples m1 macbook air is at its lowest price ever at best buy today"
"355",2021-07-29,"apple sees highest secondquarter revenue share, xiaomi becomes second largest brand globally counterpoint"
"356",2021-07-28,"apple will require masks in many us stores regardless of vaccination status"
"357",2021-07-28,"sebastian apple posted a sweet report, but shares could still get squeezed"
"358",2021-07-28,"apple will require masks for customers and employees in many us stores"
"359",2021-07-28,"apple will require masks again in most of its us stores"
"360",2021-07-28,"look out, airpods pro nuratrue has a great feature apple doesnt match"
"361",2021-07-28,"apple, microsoft smash earnings expectations what to watch now"
"362",2021-07-28,"apple and tesla are the chip shortages latest victims"
"363",2021-07-28,"apple, google and microsoft made 57 billion last quarter"
"364",2021-07-28,"apples quarter was almost perfect, says citis jim suva"
"365",2021-07-28,"elon musk slams apple in brazen technology rivalry"
"366",2021-07-28,"dow falls, sp 500 edges higher as apple dips and boeing soars"
"367",2021-07-28,"apple stock 3 key takeaways from fiscal thirdquarter earnings"
"368",2021-07-28,"apple, amd, microsoft, boeing, the fed 5 things you must know wednesday"
"369",2021-07-28,"apple confirms urgent fix for millions of mac and macbook users"
"370",2021-07-28,"apple floats above china technology crackdown for now"
"371",2021-07-28,"apple posts 81 billion in revenue during best second quarter evershattering wall street expectations"
"372",2021-07-28,"opinion apples blowout earnings didnt help its stock, and heres why"
"373",2021-07-28,"apple profit nearly doubles as iphone sales boom, but company projects growth slowdown"
"374",2021-07-28,"apples latest results crushed forecasts in every category"
"375",2021-07-28,"apple posts a record june quarter thanks to iphone sales"
"376",2021-07-28,"apples iphone hot streak is going to run into the global chip shortage"
"377",2021-07-28,"stocks making the biggest moves after hours alphabet, microsoft, apple and more"
"378",2021-07-28,"apple demolishes earnings expectations, but stock falls after iphone chip supply warning"
"379",2021-07-28,"ledecky wins first gold as olympics grapples with biles withdrawal"
"380",2021-07-28,"cramers mad money recap ge, apple, starbucks, amd"
"381",2021-07-28,"apple crushes earnings forecast as iphone, china sales drive record third quarter"
"382",2021-07-28,"apples fiscal thirdquarter earnings live blog for investors"
"383",2021-07-28,"tesla, apple, amd, general electric, lucid 5 things you must know tuesday"
"384",2021-07-28,"apple earnings, elon musk, market breadth happy hour watchlist 727"
"385",2021-07-28,"apple, microsoft, alphabet report combined profits of more than 50 billion"
"386",2021-07-28,"apple and google are winning big, but one is about to pull ahead"
"387",2021-07-28,"apple says semiconductor shortage reaches iphone, growth forecast slows"
"388",2021-07-28,"apple and google are winning big, but one company is about to pull ahead"
"389",2021-07-28,"apples profits nearly doubled in the latest quarter"
